timestamp,phase,cpu_percent,ram_percent,process_count,total_threads,load_index,cpu_per_thread,resource_pressure,rolling_cpu_mean
47:40.3,high,81.7,27.2,242,3078,54.45,0.02654321,2222.24,81.92
47:46.6,high,83.1,27.2,242,3070,55.15,0.027068404,2260.32,82.18
47:52.9,high,83.1,27.2,242,3075,55.15,0.02702439,2260.32,82.44
47:59.2,high,81.9,27.2,242,3072,54.55,0.026660156,2227.68,82.4
48:05.5,high,81.6,27.2,242,3063,54.4,0.026640548,2219.52,82.28
48:11.8,high,82.3,27.2,242,3044,54.75,0.027036794,2238.56,82.4
48:18.2,high,81.8,27.2,242,3046,54.5,0.026854892,2224.96,82.14
48:24.5,high,82,27.2,242,3053,54.6,0.026858827,2230.4,81.92
48:30.9,high,81.8,27.2,242,3060,54.5,0.026732026,2224.96,81.9
48:37.2,high,81.7,27.2,242,3068,54.45,0.026629726,2222.24,81.92
48:43.5,high,82.1,27.2,242,3060,54.65,0.026830065,2233.12,81.88
48:49.8,high,81.9,27.2,242,3064,54.55,0.026729765,2227.68,81.9
48:56.2,high,81.5,27.2,242,3064,54.35,0.026599217,2216.8,81.8
49:02.5,high,83.3,27.2,242,3062,55.25,0.027204442,2265.76,82.1
49:08.8,high,82.6,27.2,242,3064,54.9,0.026958225,2246.72,82.28
49:15.2,high,81.9,27.2,242,3068,54.55,0.026694915,2227.68,82.24
49:21.5,high,81.9,27.2,242,3075,54.55,0.026634146,2227.68,82.24
49:27.8,high,81.9,27.2,242,3079,54.55,0.026599545,2227.68,82.32
49:34.2,high,81.9,27.2,242,3086,54.55,0.026539209,2227.68,82.04
49:40.5,high,81.6,27.2,242,3081,54.4,0.026484907,2219.52,81.84
49:46.9,high,82.3,27.2,242,3091,54.75,0.026625687,2238.56,81.92
49:53.3,high,81.9,27.2,242,3094,54.55,0.026470588,2227.68,81.92
49:59.6,high,81.6,27.2,242,3092,54.4,0.026390686,2219.52,81.86
50:05.9,high,81.9,27.2,242,3096,54.55,0.026453488,2227.68,81.86
50:12.3,high,82.7,27.2,242,3097,54.95,0.026703261,2249.44,82.08
50:18.6,high,83.2,27.2,242,3082,55.2,0.026995457,2263.04,82.26
50:25.0,high,81.9,27.2,242,3093,54.55,0.026479146,2227.68,82.26
50:31.3,high,81.8,27.2,242,3091,54.5,0.026463928,2224.96,82.3
50:37.6,high,81.6,27.2,242,3090,54.4,0.026407767,2219.52,82.24
50:43.9,high,82.2,27.2,242,3086,54.7,0.026636423,2235.84,82.14
50:50.2,high,82.6,27.2,241,3082,54.9,0.026800779,2246.72,82.02
50:56.5,high,81.6,27.2,241,3081,54.4,0.026484907,2219.52,81.96
51:02.8,high,82.2,27.2,241,3080,54.7,0.026688312,2235.84,82.04
51:09.1,high,82,27.2,241,3086,54.6,0.026571614,2230.4,82.12
51:15.4,high,82.3,27.2,241,3083,54.75,0.026694778,2238.56,82.14
51:21.7,high,81.9,27.2,241,3069,54.55,0.026686217,2227.68,82
51:27.9,high,84,27.1,241,3044,55.55,0.027595269,2276.4,82.48
51:34.3,high,83.2,27.2,241,3044,55.2,0.027332457,2263.04,82.68
51:40.5,high,81.5,27.1,241,3045,54.3,0.026765189,2208.65,82.58
51:46.9,high,82.2,27.2,241,3052,54.7,0.026933159,2235.84,82.56
51:53.2,high,82,27.1,241,3055,54.55,0.026841244,2222.2,82.58
51:59.6,high,82.7,27.2,241,3049,54.95,0.027123647,2249.44,82.32
52:05.9,high,82.2,27.1,241,3046,54.65,0.026986211,2227.62,82.12
52:12.2,high,82.1,27.2,241,3051,54.65,0.02690921,2233.12,82.24
52:18.5,high,81.9,27.1,241,3054,54.5,0.026817289,2219.49,82.18
52:24.9,high,81.7,27.2,241,3052,54.45,0.026769332,2222.24,82.12
52:31.2,high,81.6,27.1,241,3035,54.35,0.026886326,2211.36,81.9
52:37.5,high,81.9,27.1,241,3037,54.5,0.026967402,2219.49,81.84
52:43.8,high,83.9,27.2,241,3038,55.55,0.027616853,2282.08,82.2
52:50.1,high,82.6,27.1,241,3037,54.85,0.027197893,2238.46,82.34
52:56.4,high,81.8,27.1,241,3038,54.45,0.026925609,2216.78,82.36
53:02.7,high,82,27.1,241,3042,54.55,0.02695595,2222.2,82.44
53:09.0,high,81.9,27.2,241,3041,54.55,0.02693193,2227.68,82.44
53:15.4,high,82,27.1,241,3046,54.55,0.026920552,2222.2,82.06
53:21.7,high,81.8,27.1,241,3087,54.45,0.026498218,2216.78,81.9
53:28.0,high,82,27.2,240,3089,54.6,0.026545808,2230.4,81.94
53:34.3,high,81.6,27.1,240,3074,54.35,0.026545218,2211.36,81.86
53:40.6,high,81.5,27.2,240,3073,54.35,0.026521315,2216.8,81.78
53:46.9,high,81.8,27.1,240,3082,54.45,0.026541207,2216.78,81.74
53:53.2,high,82.7,27.2,240,3081,54.95,0.026841934,2249.44,81.92
53:59.5,high,83,27.2,240,3085,55.1,0.026904376,2257.6,82.12
54:05.8,high,82.2,27.2,240,3099,54.7,0.026524685,2235.84,82.24
54:12.1,high,88.6,27.2,240,3109,57.9,0.028497909,2409.92,83.66
54:18.4,high,89.2,27.2,240,3114,58.2,0.02864483,2426.24,85.14
54:24.7,high,88.5,27.2,239,3108,57.85,0.028474903,2407.2,86.3
54:31.0,high,87.9,27.2,239,3108,57.55,0.028281853,2390.88,87.28
54:37.3,high,87.6,27.2,239,3110,57.4,0.028167203,2382.72,88.36
54:43.6,high,88.1,27.1,239,3074,57.6,0.028659727,2387.51,88.26
54:49.9,high,88,27.1,239,3081,57.55,0.028562155,2384.8,88.02
54:56.2,high,88.2,27.2,239,3077,57.7,0.028664283,2399.04,87.96
55:02.5,high,88.3,27.1,239,3082,57.7,0.028650227,2392.93,88.04
55:08.7,high,89.7,27.1,239,3082,58.4,0.029104478,2430.87,88.46
55:15.0,high,88.2,27.1,239,3090,57.65,0.028543689,2390.22,88.48
55:21.3,high,88,27.1,239,3095,57.55,0.028432956,2384.8,88.48
55:27.6,high,87.9,27.1,239,3091,57.5,0.028437399,2382.09,88.42
55:33.9,high,88.2,27.1,239,3082,57.65,0.028617781,2390.22,88.4
55:40.2,high,88.7,27.1,239,3084,57.9,0.028761349,2403.77,88.2
55:46.5,high,88.3,27.1,239,3068,57.7,0.028780965,2392.93,88.22
55:52.8,high,87.9,27.1,239,3062,57.5,0.028706728,2382.09,88.2
55:59.1,high,88,27.1,239,3064,57.55,0.028720627,2384.8,88.22
56:05.4,high,88,27.1,239,3068,57.55,0.028683181,2384.8,88.18
56:11.7,high,88.2,27.1,239,3065,57.65,0.028776509,2390.22,88.08
56:18.1,high,87.9,27.1,239,3068,57.5,0.028650587,2382.09,88
56:24.4,high,88.4,27.1,239,3063,57.75,0.028860594,2395.64,88.1
56:30.7,high,88.1,27.1,239,3043,57.6,0.028951692,2387.51,88.12
56:37.0,high,88.5,27.1,239,3056,57.8,0.028959424,2398.35,88.22
56:43.3,high,88.7,27.1,239,3056,57.9,0.029024869,2403.77,88.32
56:49.6,high,88.4,27.1,239,3044,57.75,0.029040736,2395.64,88.42
56:55.9,high,87.9,27.1,239,3024,57.5,0.02906746,2382.09,88.32
57:02.2,high,88.3,27.1,239,3033,57.7,0.029113089,2392.93,88.36
57:08.5,high,87.2,27.1,239,3034,57.15,0.028740936,2363.12,88.1
57:14.8,high,87.3,27.1,239,3043,57.2,0.028688794,2365.83,87.82
57:21.1,high,87.3,27.1,239,3043,57.2,0.028688794,2365.83,87.6
57:27.5,high,87.4,27.1,239,3044,57.25,0.028712221,2368.54,87.5
57:33.8,high,88.5,27.1,239,3041,57.8,0.029102269,2398.35,87.54
57:40.1,high,89,27.1,239,3039,58.05,0.029285949,2411.9,87.9
57:46.4,high,88.4,27.1,239,3038,57.75,0.029098091,2395.64,88.12
57:52.7,high,87.6,27.1,239,3037,57.35,0.028844254,2373.96,88.18
57:59.0,high,88.4,27.1,239,3028,57.75,0.029194188,2395.64,88.38
58:05.3,high,88.1,27.1,239,3033,57.6,0.029047148,2387.51,88.3
58:11.6,high,88.1,27.1,239,3046,57.6,0.028923178,2387.51,88.12
58:17.9,high,88.1,27.1,239,3058,57.6,0.02880968,2387.51,88.06
58:24.2,high,87.6,27.1,240,3070,57.35,0.028534202,2373.96,88.06
58:30.5,high,87.9,27.1,240,3074,57.5,0.028594665,2382.09,87.96
58:36.8,high,87.8,27.1,240,3071,57.45,0.028590036,2379.38,87.9
58:43.1,high,87.3,27.2,240,3069,57.25,0.028445748,2374.56,87.74
58:49.4,high,88.6,27.2,240,3068,57.9,0.028878748,2409.92,87.84
58:55.7,high,87.9,27.2,240,3068,57.55,0.028650587,2390.88,87.9
59:02.0,high,87.9,27.1,240,3075,57.5,0.028585366,2382.09,87.9
59:08.3,high,87.8,27.1,240,3071,57.45,0.028590036,2379.38,87.9
59:14.6,high,88.3,27.2,241,3087,57.75,0.028603822,2401.76,88.1
59:20.9,high,87.8,27.2,241,3085,57.5,0.028460292,2388.16,87.94
59:27.2,high,88.1,27.2,241,3083,57.65,0.028576062,2396.32,87.98
59:33.4,high,87.6,27.2,241,3080,57.4,0.028441558,2382.72,87.92
59:39.7,high,88.2,27.2,241,3095,57.7,0.028497577,2399.04,88
59:46.0,high,88.3,27.2,241,3093,57.75,0.028548335,2401.76,88
59:52.3,high,88.6,27.2,241,3091,57.9,0.028663863,2409.92,88.16
59:58.6,high,87.8,27.2,241,3096,57.5,0.028359173,2388.16,88.1
00:04.9,high,90,27.2,241,3098,58.6,0.029051001,2448,88.58
00:11.2,high,87.3,27.2,241,3070,57.25,0.028436482,2374.56,88.4
00:17.5,high,88.1,27.2,241,3071,57.65,0.028687724,2396.32,88.36
00:23.8,high,88.5,27.2,241,3074,57.85,0.02878985,2407.2,88.34
00:30.1,high,87.9,27.2,241,3072,57.55,0.028613281,2390.88,88.36
00:36.4,high,87.9,27.2,241,3074,57.55,0.028594665,2390.88,87.94
00:42.7,high,87.9,27.2,241,3074,57.55,0.028594665,2390.88,88.06
00:49.0,high,88.3,27.2,241,3071,57.75,0.028752849,2401.76,88.1
00:55.4,high,88.2,27.2,241,3069,57.7,0.028739003,2399.04,88.04
01:01.7,high,87.9,27.2,242,3097,57.55,0.028382305,2390.88,88.04
01:08.1,high,87.8,27.2,242,3115,57.5,0.028186196,2388.16,88.02
01:14.4,high,88,27.2,242,3102,57.6,0.028368794,2393.6,88.04
01:20.8,high,88.9,27.2,242,3090,58.05,0.028770227,2418.08,88.16
01:27.1,high,88.1,27.2,242,3086,57.65,0.028548283,2396.32,88.14
01:33.4,high,88,27.2,242,3088,57.6,0.028497409,2393.6,88.16
01:39.7,high,87.9,27.2,242,3088,57.55,0.028465026,2390.88,88.18
01:46.0,high,87.7,27.2,242,3093,57.45,0.028354349,2385.44,88.12
01:52.3,high,87.9,27.2,242,3094,57.55,0.028409825,2390.88,87.92
01:58.6,high,88.2,27.2,242,3091,57.7,0.028534455,2399.04,87.94
02:04.9,high,88.1,27.2,242,3089,57.65,0.028520557,2396.32,87.96
02:11.2,high,87.6,27.2,242,3093,57.4,0.028322017,2382.72,87.9
02:17.5,high,88.5,27.2,242,3087,57.85,0.02866861,2407.2,88.06
02:23.8,high,87.9,27.2,242,3069,57.55,0.028641251,2390.88,88.06
02:30.2,high,87.6,27.2,242,3068,57.4,0.028552803,2382.72,87.94
02:36.5,high,88.4,27.2,242,3071,57.8,0.028785412,2404.48,88
02:42.7,high,88.7,27.2,242,3069,57.95,0.028901922,2412.64,88.22
02:49.0,high,88.6,27.2,242,3071,57.9,0.028850537,2409.92,88.24
02:55.3,high,87.9,27.2,242,3071,57.55,0.028622599,2390.88,88.24
03:01.6,high,87.7,27.2,242,3061,57.45,0.028650768,2385.44,88.26
03:07.9,high,88.2,27.2,242,3094,57.7,0.028506787,2399.04,88.22
03:14.2,high,87.1,27.2,242,3100,57.15,0.028096774,2369.12,87.9
03:20.5,high,88.1,27.2,242,3101,57.65,0.02841019,2396.32,87.8
03:26.7,high,88.1,27.2,242,3092,57.65,0.028492885,2396.32,87.84
03:33.0,high,87.9,27.2,242,3091,57.55,0.028437399,2390.88,87.88
03:39.3,high,88.5,27.2,242,3089,57.85,0.028650049,2407.2,87.94
03:45.6,high,87.7,27.2,242,3089,57.45,0.028391065,2385.44,88.06
03:51.9,high,89.5,27.2,242,3094,58.35,0.028926955,2434.4,88.34
03:58.2,high,88.5,27.2,242,3106,57.85,0.028493239,2407.2,88.42
04:04.7,high,87.9,27.2,242,3105,57.55,0.028309179,2390.88,88.42
04:11.0,high,88.8,27.2,242,3112,58,0.028534704,2415.36,88.48
04:17.3,high,88.6,27.2,242,3114,57.9,0.028452152,2409.92,88.66
04:23.6,high,88.3,27.2,242,3109,57.75,0.028401415,2401.76,88.42
04:29.9,high,87.6,27.2,242,3111,57.4,0.028158149,2382.72,88.24
04:36.2,high,88.3,27.2,242,3070,57.75,0.028762215,2401.76,88.32
04:42.4,high,87.5,27.2,242,3071,57.35,0.028492348,2380,88.06
04:48.7,high,87.6,27.2,242,3077,57.4,0.028469288,2382.72,87.86
04:55.0,high,89,27.2,241,3071,58.1,0.028980788,2420.8,88
05:01.4,high,87.9,27.2,241,3070,57.55,0.028631922,2390.88,88.06
05:07.6,high,88.5,27.2,241,3079,57.85,0.028743098,2407.2,88.1
05:14.0,high,87.7,27.2,241,3072,57.45,0.028548177,2385.44,88.14
05:20.3,high,88.5,27.2,241,3073,57.85,0.028799219,2407.2,88.32
05:26.6,high,88.1,27.2,241,3070,57.65,0.028697068,2396.32,88.14
05:32.9,high,88.3,27.2,241,3077,57.75,0.028696783,2401.76,88.22
05:39.2,high,88.8,27.2,241,3057,58,0.029048086,2415.36,88.28
05:45.5,high,89,27.2,241,3047,58.1,0.029209058,2420.8,88.54
05:51.8,high,87.8,27.2,241,3055,57.5,0.028739771,2388.16,88.4
05:58.1,high,91.9,27.2,243,3100,59.55,0.029645161,2499.68,89.16
06:04.4,high,88.7,27.2,243,3105,57.95,0.028566828,2412.64,89.24
06:10.8,high,87.9,27.2,243,3104,57.55,0.028318299,2390.88,89.06
06:17.1,high,90,27.2,243,3100,58.6,0.029032258,2448,89.26
06:23.4,high,88.1,27.2,243,3095,57.65,0.028465267,2396.32,89.32
06:29.8,high,88.8,27.2,243,3094,58,0.028700711,2415.36,88.7
06:36.1,high,88.8,27.2,243,3087,58,0.028765792,2415.36,88.72
06:42.5,high,82.2,27.2,243,3083,54.7,0.026662342,2235.84,87.58
06:48.8,high,82.4,27.2,243,3075,54.8,0.026796748,2241.28,86.06
06:55.1,high,82.1,27.2,243,3081,54.65,0.026647192,2233.12,84.86
07:01.4,high,82.7,27.2,243,3083,54.95,0.026824522,2249.44,83.64
07:07.7,high,82.1,27.2,243,3082,54.65,0.026638546,2233.12,82.3
07:14.0,high,81.9,27.2,243,3082,54.55,0.026573653,2227.68,82.24
07:20.3,high,82,27.2,243,3074,54.6,0.026675342,2230.4,82.16
07:26.6,high,82.5,27.2,243,3081,54.85,0.02677702,2244,82.24
07:32.9,high,82.9,27.2,243,3084,55.05,0.026880674,2254.88,82.28
07:39.2,high,82.6,27.2,243,3085,54.9,0.026774716,2246.72,82.38
07:45.5,high,82.7,27.2,243,3086,54.95,0.026798445,2249.44,82.54
07:51.8,high,82.4,27.2,243,3065,54.8,0.026884176,2241.28,82.62
07:58.1,high,82.1,27.2,243,3064,54.65,0.026795039,2233.12,82.54
08:04.5,high,82.4,27.2,243,3064,54.8,0.02689295,2241.28,82.44
08:10.8,high,83,27.2,242,3058,55.1,0.027141923,2257.6,82.52
08:17.1,high,82.3,27.2,242,3064,54.75,0.026860313,2238.56,82.44
08:23.4,high,82,27.2,242,3061,54.6,0.026788631,2230.4,82.36
08:29.7,high,82.2,27.2,242,3064,54.7,0.026827676,2235.84,82.38
08:36.0,high,81.9,27.2,242,3064,54.55,0.026729765,2227.68,82.28
08:42.3,high,82,27.2,242,3071,54.6,0.0267014,2230.4,82.08
08:48.6,high,82.9,27.2,242,3072,55.05,0.026985677,2254.88,82.2
08:55.0,high,82.5,27.2,242,3080,54.85,0.026785714,2244,82.3
09:01.3,high,82.2,27.2,242,3070,54.7,0.026775244,2235.84,82.3
09:07.6,high,82,27.2,242,3081,54.6,0.026614735,2230.4,82.32
09:14.0,high,82.4,27.2,244,3128,54.8,0.026342711,2241.28,82.4
09:20.3,high,82.7,27.3,244,3148,55,0.026270648,2257.71,82.36
09:26.6,high,82.9,27.2,244,3157,55.05,0.026259107,2254.88,82.44
09:32.9,high,82.4,27.3,244,3154,54.85,0.026125555,2249.52,82.48
09:39.2,high,88.9,28,246,3186,58.45,0.027903327,2489.2,83.86
09:45.5,high,84,28.3,243,3155,56.15,0.026624406,2377.2,84.18
09:51.8,high,99.9,28.2,254,3538,64.05,0.028236292,2817.18,87.62
09:58.2,high,83.3,27.9,251,3520,55.6,0.023664773,2324.07,87.7
10:04.5,high,83.4,27.8,251,3501,55.6,0.023821765,2318.52,87.9
10:10.9,high,83.8,27.8,251,3493,55.8,0.023990839,2329.64,86.88
10:17.2,high,88.5,27.8,251,3462,58.15,0.025563258,2460.3,87.78
10:23.5,high,88.9,27.8,250,3426,58.35,0.025948628,2471.42,85.58
10:29.8,high,88.8,27.7,250,3437,58.25,0.025836485,2459.76,86.68
10:36.2,high,82.8,27.7,250,3435,55.25,0.024104803,2293.56,86.56
10:42.5,high,82.2,27.7,250,3440,54.95,0.023895349,2276.94,86.24
10:48.8,high,82.3,27.7,250,3425,55,0.024029197,2279.71,85
10:55.1,high,86.5,27.7,250,3408,57.1,0.025381455,2396.05,84.52
11:01.3,high,81.7,27.6,250,3410,54.65,0.023958944,2254.92,83.1
11:07.6,high,82.1,27.6,248,3317,54.85,0.024751281,2265.96,82.96
11:13.9,high,83.2,27.6,248,3310,55.4,0.025135952,2296.32,83.16
11:20.2,high,83.8,27.6,248,3298,55.7,0.025409339,2312.88,83.46
11:26.5,high,82.4,27.6,248,3294,55,0.025015179,2274.24,82.64
11:32.8,high,82.1,27.6,248,3296,54.85,0.024908981,2265.96,82.72
11:39.1,high,82.2,27.6,248,3292,54.9,0.024969623,2268.72,82.74
11:45.4,high,81.9,27.6,248,3286,54.75,0.02492392,2260.44,82.48
11:51.7,high,82.3,27.5,247,3267,54.9,0.025191307,2263.25,82.18
11:58.0,high,82.3,27.5,247,3248,54.9,0.02533867,2263.25,82.16
12:04.3,high,82.3,27.5,247,3237,54.9,0.025424776,2263.25,82.2
12:10.7,high,82.1,27.5,247,3172,54.8,0.025882724,2257.75,82.18
12:17.0,high,82.2,27.5,246,3157,54.85,0.026037377,2260.5,82.24
12:23.3,high,82.4,27.5,246,3168,54.95,0.026010101,2266,82.26
12:29.6,high,83.7,27.5,246,3168,55.6,0.026420455,2301.75,82.54
12:35.9,high,82.4,27.5,246,3165,54.95,0.026034755,2266,82.56
12:42.2,high,81.9,27.5,246,3170,54.7,0.025835962,2252.25,82.52
12:48.5,high,82.5,27.5,245,3168,55,0.026041667,2268.75,82.58
12:54.8,high,82.6,27.5,245,3198,55.05,0.025828643,2271.5,82.62
13:01.2,high,83.5,27.5,245,3197,55.5,0.026118236,2296.25,82.58
13:07.5,high,82,27.7,247,3238,54.85,0.025324274,2271.4,82.5
13:13.8,high,82.3,27.7,247,3231,55,0.02547199,2279.71,82.58
13:20.1,high,82.2,27.7,247,3228,54.95,0.025464684,2276.94,82.52
13:26.4,high,81.8,27.7,247,3225,54.75,0.025364341,2265.86,82.36
13:32.7,high,82,27.7,247,3227,54.85,0.025410598,2271.4,82.06
13:39.0,high,83.5,27.6,247,3218,55.55,0.025947794,2304.6,82.36
13:45.4,high,86.7,27.6,247,3236,57.15,0.026792336,2392.92,83.24
13:51.7,high,89.1,27.6,247,3242,58.35,0.027483035,2459.16,84.62
13:58.0,high,87.8,27.6,247,3240,57.7,0.027098765,2423.28,85.82
14:04.3,high,88.5,27.6,247,3235,58.05,0.027357032,2442.6,87.12
14:10.6,high,88,27.6,247,3231,57.8,0.02723615,2428.8,88.02
14:16.9,high,88.7,27.6,247,3230,58.15,0.0274613,2448.12,88.42
14:23.2,high,82,27.6,247,3161,54.8,0.025941158,2263.2,87
14:29.5,high,82.1,27.6,247,3160,54.85,0.025981013,2265.96,85.86
14:35.8,high,82,27.6,247,3161,54.8,0.025941158,2263.2,84.56
14:42.1,high,89.2,28.1,254,3339,58.65,0.026714585,2506.52,84.8
14:48.4,high,87.8,28.1,254,3344,57.95,0.026255981,2467.18,84.62
14:54.7,high,83.8,28.1,253,3338,55.95,0.025104853,2354.78,84.98
15:01.0,high,82.6,27.7,252,3327,55.15,0.024827172,2288.02,85.08
15:07.3,high,82.2,27.7,252,3305,54.95,0.024871407,2276.94,85.12
15:13.6,high,82.2,27.7,252,3313,54.95,0.024811349,2276.94,83.72
15:19.9,high,82.1,27.7,251,3308,54.9,0.024818622,2274.17,82.58
15:26.2,high,82.7,27.7,251,3293,55.2,0.025113878,2290.79,82.36
15:32.5,high,82.1,27.7,251,3288,54.9,0.024969586,2274.17,82.26
15:38.8,high,81.8,27.7,249,3267,54.75,0.025038261,2265.86,82.18
15:45.1,high,82.1,27.6,249,3269,54.85,0.025114714,2265.96,82.16
15:51.6,high,82.3,27.6,249,3262,54.95,0.02522992,2271.48,82.2
15:57.8,high,82.2,27.5,248,3233,54.85,0.025425302,2260.5,82.1
16:04.2,high,81.6,27.5,248,3226,54.55,0.025294482,2244,82
16:10.5,high,83.6,27.5,247,3217,55.55,0.025986944,2299,82.36
16:16.8,high,83.5,27.5,247,3218,55.5,0.025947794,2296.25,82.64
16:23.1,high,82.5,27.5,247,3206,55,0.025733001,2268.75,82.68
16:29.4,high,82.2,27.5,247,3194,54.85,0.025735755,2260.5,82.68
16:35.7,high,82.1,27.5,247,3138,54.8,0.026163161,2257.75,82.78
16:42.0,high,82.2,27.5,247,3143,54.85,0.026153357,2260.5,82.5
16:48.3,high,82,27.5,247,3144,54.75,0.026081425,2255,82.2
16:54.6,high,82.5,27.5,247,3142,55,0.026257161,2268.75,82.2
17:00.9,high,82.2,27.5,247,3142,54.85,0.02616168,2260.5,82.2
17:07.2,high,82.7,27.5,247,3140,55.1,0.02633758,2274.25,82.32
17:13.5,high,82.8,27.5,247,3161,55.15,0.026194242,2277,82.44
17:19.8,high,83.3,27.5,247,3160,55.4,0.026360759,2290.75,82.7
17:26.1,high,83.3,27.5,247,3159,55.4,0.026369104,2290.75,82.86
17:32.4,high,81.9,27.5,247,3160,54.7,0.025917722,2252.25,82.8
17:38.6,high,82.3,27.5,247,3151,54.9,0.026118692,2263.25,82.72
17:44.9,high,82,27.5,247,3153,54.75,0.026006977,2255,82.56
17:51.2,high,81.9,27.5,247,3152,54.7,0.025983503,2252.25,82.28
17:57.5,high,82,27.5,247,3156,54.75,0.025982256,2255,82.02
18:03.8,high,82.3,27.5,247,3159,54.9,0.026052548,2263.25,82.1
18:10.1,high,82.3,27.5,247,3159,54.9,0.026052548,2263.25,82.1
18:16.4,high,82.2,27.5,247,3156,54.85,0.026045627,2260.5,82.14
18:22.7,high,82.2,27.5,247,3158,54.85,0.026029132,2260.5,82.2
18:29.0,high,82.2,27.5,247,3160,54.85,0.026012658,2260.5,82.24
18:35.4,high,84.8,27.5,247,3170,56.15,0.026750789,2332,82.74
18:41.7,high,82.6,27.5,247,3162,55.05,0.026122707,2271.5,82.8
18:48.0,high,82.2,27.5,247,3150,54.85,0.026095238,2260.5,82.8
18:54.3,high,82.3,27.5,247,3149,54.9,0.026135281,2263.25,82.82
19:00.6,high,82.5,27.5,247,3135,55,0.026315789,2268.75,82.88
19:06.9,high,82.2,27.5,247,3146,54.85,0.026128417,2260.5,82.36
19:13.2,high,82,27.5,247,3150,54.75,0.026031746,2255,82.24
19:19.5,high,82.3,27.5,247,3148,54.9,0.026143583,2263.25,82.26
19:25.8,high,82.4,27.5,247,3149,54.95,0.026167037,2266,82.28
19:32.1,high,82.6,27.5,246,3160,55.05,0.026139241,2271.5,82.3
19:38.3,high,82,27.5,246,3166,54.75,0.02590019,2255,82.26
19:44.6,high,81.8,27.5,246,3161,54.65,0.025877887,2249.5,82.22
